ProgramSiteID,VisitID,VisitID,SiteName,WatershedID,WatershedName,SampleDate,HitchName,CrewName,VisitYear,IterationID,CategoryName,PanelName,VisitDate,ProtocolID,ProgramID,AEM,Bug Validation,CHaMP 10% Revisit,CHaMP Core,CHaMP-PiBO Comparison,Effectiveness,Has Fish Data,IMW,Remove,Velocity Validation,Primary Visit,QC Visit,Error,No,Yes,Grad,Sin,Sin_CL,Area_Wet,Area_Bf,WetVol,BfVol,WetWdth_Int,DetrendElev_SD,DpthWet_SD,BfWdthInt,Lgth_Wet,Lgth_Bf,DpthBf_Avg,DpthBf_Max,Lgth_Thlwg,DpthThlwg_UF_Avg,DpthThlwg_UF_CV,BfWdth_Avg,BfWdth_CV,BfWMxDRat_Avg,BfWMxDRat_CV,BfWDRat_Avg,BfWDRat_CV,WetWdth_Avg,WetWdth_CV,WetWDRat_Avg,WetWDRat_CV,WetWMxDRat_Avg,WetWMxDRat_CV,SlowWater_Area,SlowWater_Ct,SlowWater_Freq,PoolResidDpth,SlowWater_Vol,SlowWater_Pct,FstTurb_Area,FstTurb_Ct,FstTurb_Freq,FstTurb_Vol,FstTurb_Pct,FstNT_Area,FstNT_Ct,FstNT_Freq,FstNT_Vol,FstNT_Pct,Q,SubEmbed_Avg,SubEmbed_SD,SubD16,SubD50,SubD84,SubLT2,SubLT6,Cond,Alk,RipCovBigTree,RipCovConif,RipCovGrnd,RipCovNonWood,RipCovUstory,RipCovWood,RipCovCanNone,SubEstBldr,SubEstCbl,SubEstGrvl,SubEstSandFines,FishCovLW,FishCovTVeg,FishCovArt,FishCovNone,FishCovAqVeg,FishCovTotal,SolarSummr_Avg,UcutLgth_Pct,UcutArea_Pct,Ucut_Area,LWFreq_Wet,LWFreq_Bf,LWVol_Wet,LWVol_Bf,LWVol_WetSlow,LWVol_BfSlow,LWVol_WetFstTurb,LWVol_BfFstTurb,LWVol_WetFstNT,LWVol_BfFstNT,DriftBioMass,BfBraid,BfChnl_Ct,Bf_Island_Ct,BfMChnl_Part_Ct,Bf_QIsland_Ct,Lgth_BfChnl,BfSCWdth,BfSCWdth_CV,BfSCWDRat_Avg,BfSCWDRat_CV,BfSCWMxDRat_Avg,BfSCWMxDRat_CV,Bf_QIsland_Area,WetBraid,WetChnl_Ct,Wet_Island_Ct,Lgth_WetMChnl,WetMChnl_Area,WetChnl_Sin,Lgth_WetChnl,WetSCL_Area,WetSCS_Area,WetSC_Pct,WetSCWdth,WetSCWdth_CV,WetSCWDRat_Avg,WetSCWDRat_CV,WetSCWMxDRat_Avg,WetSCWMxDRat_CV,WetMChnl_Part_Ct,Wet_QIsland_Ct,Wet_QIsland_Area,SiteGeoDatabase_FileName,OrthogonalGeoDatabase_FileName,RBTOutputs_FileName,ResultsXML_FileName,LogFile_FileName,HydraModelInputs_FileName,HydraModelResults_FileName,BathymetryImg_FileName,BndryCndtnsImg_FileName,WettedDepthImg_FileName,WettedElevImg_FileName,DepthImg_FileName,VelocityImg_FileName,GCDADCNtThckDffT0,GCDADCNtThckDffErrT0,GCDADCNtThckDffT1,GCDAOINtThckDffT0,GCDADCNtThckDffErrT1,GCDAOINtThckDffErrT0,GCDAOINtThckDffT1,GCDAOINtThckDffErrT1,GCDADCTtThckDffT0,GCDADCTtThckDffErrT0,GCDADCTtThckDffT1,GCDADCTtThckDffErrT1,GCDAOITtThckDffT0,GCDAOITtThckDffErrT0,GCDAOITtThckDffT1,GCDAOITtThckDffErrT1,GCDAOIAreaDtctChngT0,GCDAOIAreaDtctChngT1,GCDImbalPctT0,GCDImbalPctT1,GCDChnlVolDiffT0,GCDChnlVolDiffT1,BraidChannelRatio,PoolToTurbulentAreaRatio,ChannelPattern,BankErosion,ConstrainingFeatureHeightAverage,FloodProneWidthAverage,ValleyWidth,ConstrainingFeatureType,PercentConstrained,CountOfPoolFormingLWD,CountOfKeyLWD,CountOfJamLWD,CountOfRightBankLWDPieces,CountOfLeftBankLWDPieces,CountOfMidChannelLWDPieces,CountOfLWD,CountOfChinook,CountOfCoho,CountOfSockeye,CountOfChum,CountOfOmykiss,CountOfPink,CountOfCutthroat,CountOfBulltrout,CountOfBrooktrout,CountOfLamprey,CountOfOtherSpecies,DensityOfChinook,DensityOfCoho,DensityOfSockeye,DensityOfChum,DensityOfOmykiss,DensityOfPink,DensityOfCutthroat,DensityOfBulltrout,DensityOfBrooktrout,DensityOfLamprey,DensityOfOtherSpecies
596,1025,1025,CBW05583-013151,20,Lemhi,8/31/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Agency-Private,Rotating Panel 2,8/31/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,1.088,1.14097,1.13797,490.20358,641.71194,121.64732,217.86848,4.30132,0.41299,0.22795,5.73307,113.9659,111.93174,0.34367,1.24597,116.55737,0.3122,0.71529,5.71599,0.29018,11.63143,0.36286,17.97935,0.3945,4.19932,0.36521,23.91428,0.48746,14.83704,0.43363,224.22,5,4.38728,0.46,84.10326,45.74018,25.42,2,1.75491,1.86976,5.1856,211.1,3,2.63237,35.59344,43.06374,0.0777,20.9375,29.55677,0.02,16,41,58.87632,67.01968,170,82,0,0,62.2,52.2,24.4,35.1,99.3,1.20252,6.49518,22.29886,70.00342,19.92197,26.46503,0.37873,54.72815,3.72053,50.50035,68.27231,,1.50692,7.5,28.95602,37.73058,3.93834,4.78286,1.93932,2.55267,0.10051,0.18067,1.89851,2.04952,0.000051,1,1,2,1,0,111.93174,,,,,,,0,1,1,1,113.9659,460.74002,1.14,113.9659,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,972,972,CBW05583-013226,12,Upper Grande Ronde,9/11/2012,CRITFC Sep 10-14,Laurinda Crew,2012,2,Catherine Creek Chinook,Rotating Panel 2,9/11/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,5.526,1.13424,1.04539,830.44943,1234.5704,147.50566,440.31488,5.07689,1.48994,0.11065,7.56154,163.57428,163.2697,0.3627,1.00305,177.95298,0.28515,0.31057,7.56522,0.14974,12.78172,0.21324,20.35374,0.21896,5.07234,0.20682,30.23167,0.37622,18.2328,0.39058,96.6,4,2.44537,0.355,24.30943,11.63226,701.94999,4,2.44537,123.11611,84.52652,0,0,0,0,0,0.14532,7.77777,12.32793,19,134,362,22.63034,36.16737,40.7,34,18,30.5,70,5,27.5,114,78.5,37.2636,22.62876,17.5138,22.48782,9.04226,8.94471,0,82.01302,0,17.99079,48.80216,,0.35994,3,7.94745,61.1343,8.73204,29.53527,7.79427,10.47374,0.93777,19.06153,0,0,0.000106,1,1,0,1,0,163.2697,,,,,,,0,1,1,0,163.57428,798.54999,1.05,163.57428,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2851,2851,CBW05583-013226,12,Upper Grande Ronde,9/10/2015,CRITFC Catherine Creek,Monica Crew,2015,5,Catherine Creek Chinook,Rotating Panel 2,9/10/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,5.945,1.06011,1.03349,833.68511,1103.92066,157.87902,474.56172,5.15281,1.54392,0.09263,6.86113,161.79229,160.89491,0.41252,1.15051,165.81693,0.27457,0.26628,6.84361,0.1914,12.51778,0.2388,18.70911,0.26934,5.1349,0.21541,25.34294,0.30785,16.77571,0.32387,113.41,4,2.47231,0.265,27.87169,13.60346,689.61999,4,2.47231,129.91664,82.71948,0,0,0,0,0,0.13082,5.5,12.17579,5,57,176,8.66666,45.33333,57.1,34,4.5,13,28,11,9.5,33,93.5,11.67422,38.89562,20.70825,28.7219,3.35242,8.29315,0,92.27899,0,11.6472,35.58196,1.23615,0.15569,1.3,16.06998,33.9942,9.48425,19.84737,4.89247,7.12018,4.59178,12.72719,0,0,,1,1,0,1,0,160.89491,,,,,,,0,1,1,1,161.79229,803.03003,1.03,161.79229,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.01115,0.1155,,0.00038,,0.00392,,,0.26261,0.16291,,,0.0089,0.00552,,,3.3909,,2.1222,,4.24441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,1204,1204,CBW05583-013322,6,John Day,7/9/2013,MF ODFW Design ODFW Crew,Shelley Banks Crew,2013,3,Greater Middle Fork John Day-Transport,Rotating Panel 3,7/9/2013,1966,1,,,,Yes,,,Yes,,,,Yes,,,,Yes,1.893,1.2025,1.18776,365.84196,465.09822,20.75821,76.84159,2.75053,1.08031,0.05749,3.52271,133.00762,132.02845,0.15479,0.63647,132.79661,0.10662,0.60251,3.45189,0.35102,17.1559,0.47803,27.60465,0.4851,2.58506,0.30735,35.75644,0.66415,21.85381,0.69641,48.25,5,3.75918,0.188,6.32841,13.18875,173.28,7,5.26286,8.13749,47.36472,75.34,3,2.25551,5.06667,20.59359,0.00993,9.30833,17.46889,23,49,78,49.08333,52.33333,252,148,0,0.3,46.5,31.7,17.2,32,100,3.72082,19.23333,43.97446,33.07137,1.64886,4.7893,0,93.70212,0,6.44541,66.47296,2.14273,0.65174,2.4,6.76652,8.2702,0.8769,1.45351,0.19978,0.19978,0.13997,0.19978,0.53715,1.05395,,,1,,1,,132.02845,,,,,,,,,1,,133.00762,296.87,1.19,133.00762,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,272,272,CBW05583-013642,6,John Day,9/21/2011,2011- ODFW - Local Crew  - John Day,Local Crew  - John Day,2011,1,Greater John Day-Transport-Public,Rotating Panel 1,9/21/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,37,92,18.16666,19.66666,247,148,7.5,17.65,66.6,58.6,32.4,48.7,91.7,,,,,,,,,,,45.88393,,,,,,4.90819,5.01577,4.90819,5.01577,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,249,249,CBW05583-009049,25,Methow,9/5/2011,2011- Terraqua - Local Crew,Local Crew,2011,1,Depositional-Public,Rotating Panel 1,9/5/2011,416,1,,,Yes,Yes,,,,,,,Yes,,,Yes,,0.268,1.13946,1.31034,14064.86993,16701.56371,4798.91688,11003.38,23.99336,0.48116,0.26286,28.47925,586.19848,586.44674,0.67396,1.93237,612.54225,0.66452,0.38737,29.01821,0.23238,38.75901,0.37197,63.14351,0.41139,,,,,,,9324.88989,3,0.51177,0.66333,4188.93789,66.29915,2450.13,2,0.34118,603.51049,17.42021,0,0,0,0,0,2.22216,,,2,68,130,12.66666,14,69.4,38,13,27,29.6,21.5,39.4,68.5,79,10.03044,34.15879,12.32746,43.48329,0.50161,0.98081,0,98.63265,,2.27434,75.30602,,,,2.38826,4.77653,10.8532,16.02617,10.8532,11.02991,0,4.99626,0,0,0.000161,1.17581,2,1,1,1,689.54784,,,,,,,578.98816,1.1943,2,1,586.19848,11775.01953,1.1,700.09844,,,,,,,,,,1,1,1121.43188,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,275,275,CBW05583-009049,25,Methow,9/26/2011,2011- Tetra Tech - TetraTech,TetraTech,2011,1,Depositional-Public,Rotating Panel 1,9/26/2011,416,1,,,Yes,,,,,,,,,Yes,,Yes,,0.29,1.14379,1.1032,12328.47525,15820.34216,4862.08813,10410.1075,21.0383,0.43627,0.26009,27.23421,586.00162,580.89955,0.64007,1.65509,611.83764,0.63702,0.42206,27.16084,0.25857,28.74104,0.44556,44.31057,0.46463,20.29479,0.27396,60.48962,0.53894,38.13602,0.53965,7329.07007,3,0.51194,0.57333,3633.65664,59.44831,1866.23004,2,0.3413,387.12795,15.13756,2546.57001,2,0.3413,785.46119,20.656,1.80635,,,9,75,122,17.55555,22.88888,43.9,40,19,29.75,46.6,15,54.8,113.4,73,6.73732,37.96116,27.49536,27.80614,1.52218,1.24358,0,97.73263,,3.74933,76.83986,,,,2.90101,5.46073,12.97171,27.87662,0.55124,0.57159,0.91077,13.84064,11.5097,13.46439,0.000098,1,1,2,1,0,580.89955,,,,,,,0,1,1,0,586.00162,11741.86914,1.1,586.00162,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,2534,2534,CBW05583-009049,25,Methow,9/7/2014,hitch_all_Aug6toend_Methow,Steve Crew,2014,4,Depositional-Public,Rotating Panel 1,9/7/2014,2020,1,,,,Yes,,,,,,,Yes,,,,,0.256,1.14289,1.10559,11872.6475,17222.50508,3827.14313,10548.2325,20.11419,1.20249,0.21046,29.63698,590.2623,581.11539,0.61688,1.64014,615.25457,0.54981,0.40686,36.29847,0.01139,36.51024,0.08588,55.14511,0.05372,24.93046,0.14983,95.67969,0.27991,49.1325,0.26898,7105.70996,5,0.84708,0.552,2833.90398,59.84941,2082.87,2,0.33883,442.31866,17.54343,2315.84003,2,0.33883,550.75574,19.50567,1.5257,27.78571,21.76914,0.41,56,116,19.04761,21.04761,72.2,44,10.5,20,30.5,17,40.5,72,82,3.09927,39.66877,24.83937,32.39257,2.41424,1.09104,0,95.17151,1.32319,4.82895,78.04845,1.38074,0.04462,5.3,2.54124,4.06598,8.99209,14.0707,8.30202,13.21793,0,0,0.69006,0.85276,0.000148,1,1,5,1,0,581.11539,,,,,,,0,1,1,3,590.2623,11504.41992,1.11,590.2623,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,-0.04296,0.11346,,-0.00528,,0.01395,,,0.33251,0.15847,,,0.04089,0.01949,,,12.29714,,-6.46058,,-12.92117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,917,917,CBW05583-009135,20,Lemhi,8/3/2012,Lemhi Hitch 4,Laurel Crew,2012,2,Hayden-Public,Rotating Panel 2,8/3/2012,806,1,,,,Yes,,,,,,,Yes,,,Yes,,2.302,1.06125,1.03953,1003.70693,1110.14578,269.08607,468.82879,6.51242,1.46773,0.11965,7.16618,154.12207,154.91461,0.42218,1.08215,156.05057,0.3903,0.25089,7.24172,0.11386,12.48806,0.24727,17.52522,0.22541,6.4675,0.14337,23.47319,0.24348,16.01141,0.2964,387.88,4,2.59535,0.3,115.41363,38.64475,578.66,2,1.29767,151.05327,57.65229,9.99,1,0.64884,2.51226,0.99531,0.71444,1.74025,3.62521,26,93,330,1.06666,6.26666,36,22,0.4,1,30.6,28.9,7.9,10.4,99.2,36.41953,32.27329,26.11955,5.18761,2.62806,1.31302,0,95.67794,0.38097,4.32678,72.13282,,0.45621,4.6,13.62556,13.62556,12.14662,12.14662,10.48611,10.48611,0.93183,0.93183,0.72867,0.72867,0.000354,,1,,1,,154.91461,,,,,,,,,1,,154.12207,976.53003,1.04,154.12207,,,,,,,,,,1,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,3453,3453,CBW05583-009135,20,Lemhi,7/28/2015,Hitch 3 2015,Laurel Crew,2015,5,Hayden,Rotating Panel 2,7/28/2015,2020,1,,,Yes,Yes,,,,,,,Yes,,,,,2.263,1.06732,1.0377,1014.99413,1254.40535,295.44932,832.08859,6.62771,1.76558,0.12251,8.23016,153.14402,152.41563,0.652,1.37048,156.40911,0.4175,0.20564,7.88888,0.15062,10.01592,0.18971,13.61049,0.2511,6.26335,0.1327,20.09553,0.26656,13.69311,0.23824,159.02,3,1.95894,0.15,59.19699,15.66709,845.48,3,1.95894,236.22745,83.299,0,0,0,0,0,0.75581,4.58333,6.15426,33,94,253,4.22222,5.55555,47.6,24,3,4.5,29,23.5,15,25,95.5,20.7333,32.57874,30.21119,10.08994,5.95744,14.41791,0,81.44355,0,20.38283,68.15814,4.89735,0.76261,7.8,16.3245,28.07814,21.78696,30.2,5.10409,7.60358,16.68287,22.59641,0,0,,1,1,1,1,0,152.41563,,,,,,,0,1,1,1,153.14402,1004.49994,1.04,153.14402,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.05173,0.06947,,0.00342,,0.0046,,,0.1671,0.09521,,,0.01105,0.0063,,,6.61524,,15.4796,,30.9592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,3520,3520,CBW05583-009135,20,Lemhi,10/1/2015,Repeat Sites,Richie Crew,2015,5,Hayden,Rotating Panel 2,10/1/2015,2020,1,,,Yes,Yes,,,,,,,,Yes,,,,2.206,1.07239,1.03979,1029.62065,1264.36569,256.5759,668.23023,6.67813,1.87671,0.1164,8.16272,154.1781,154.89521,0.51842,1.02881,158.21836,0.37616,0.2146,7.76806,0.10738,10.32423,0.19325,15.22318,0.22817,6.66374,0.10503,25.68523,0.23912,17.25452,0.25957,334.12,4,2.5944,0.2,98.02534,32.45079,669.01999,2,1.2972,158.46431,64.97733,0,0,0,0,0,0.52631,3.40104,10.12182,27,94,267,2.5,5.5,46.9,26,1.5,1.5,32.5,28,4.5,10.5,98.5,14.99222,33.84308,44.19856,6.96612,0.81195,1.38614,0,97.8019,0,2.20812,69.38307,6.97245,1.00949,10.5,14.91781,33.07862,8.89401,17.45845,6.98237,9.97353,1.91163,7.48491,0,0,,1,1,0,1,0,154.89521,,,,,,,0,1,1,0,154.1781,1003.13995,1.04,154.1781,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.05891,0.06301,,0.00515,,0.00551,,,0.16462,0.08529,,,0.0144,0.00746,,,8.74974,,17.89265,,35.78529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,373,373,CBW05583-016394,6,John Day,8/5/2011,2011- Eco Logical Research - Local Crew,Local Crew,2011,1,East Fork Beech Creek-Gradient 1-3,Rotating Panel 1,8/5/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,2.048,1.20518,1.19468,402.62046,614.46449,34.67547,160.76285,3.22908,0.35872,0.07649,4.9712,124.68569,123.60496,0.25508,0.76294,124.18676,0.16599,0.49554,4.81415,0.23865,13.70244,0.35487,22.56043,0.35007,3.20739,0.28399,33.01284,0.50998,18.75154,0.48816,44.04,3,2.40605,0.19,7.58338,10.93834,211.28,5,4.01008,20.17366,52.47622,74.6,2,1.60403,6.585,18.52862,0.01267,,,2,25,109,75.53297,99.09909,186,152,0.5,10.75,79.5,62.1,31.1,60.5,88,5.31625,27.94904,45.94962,20.78506,0,19.57754,0,80.42245,,19.57754,33.45755,,,,0,0,0,0,0,0,0,0,0,0,0.000165,1,1,0,1,0,123.60496,,,,,,,0,1,1,2,124.68569,329.92001,1.19,124.68569,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,193,193,CBW05583-001487,20,Lemhi,8/11/2011,2011- Quantitative Consultants Inc - Local Crew,Local Crew,2011,1,Big Timber-Public,Rotating Panel 1,8/11/2011,416,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,0.857,1.1124,1.07062,731.80972,794.08372,141.40243,225.8524,4.61403,0.41451,0.13333,5.01495,158.60522,158.34338,0.28794,0.70898,162.42523,0.26549,0.58415,5.01747,0.1938,13.33616,0.3268,16.76123,0.27299,4.61519,0.21751,26.43087,0.37913,20.15891,0.43241,102.51,2,1.26099,0.25,25.18438,14.00774,530.08,4,2.52199,96.66849,72.43413,86.82,1,0.6305,19.47955,11.86374,0.201,,,17,50,98,2,2.66666,88.5,56,18.3,16.25,59.9,41.1,33.9,86.1,66.6,2.67344,30.82512,58.27247,8.22896,2.72046,1.56568,0,89.43015,,10.56984,13.30719,,,,6.93545,10.08794,0.56455,0.79299,0.2596,0.2596,0.30495,0.53339,0,0,0.000329,1,1,0,1,0,158.34338,,,,,,,0,1,1,0,158.60522,719.40997,1.07,158.60522,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1026,1026,CBW05583-001487,20,Lemhi,9/2/2012,Lemhi Hitch 6,Laurel Crew,2012,2,Big Timber-Public,Annual,9/2/2012,806,1,,,,Yes,,,Yes,,,,Yes,,,Yes,,0.845,1.11006,1.07466,747.89417,806.94244,141.19215,238.04547,4.72828,0.45943,0.08246,5.10036,158.17468,158.21284,0.28389,0.6897,160.27213,0.27201,0.32901,5.08876,0.20005,12.88569,0.32842,16.69418,0.24501,4.71258,0.22196,26.11955,0.34119,19.10973,0.42551,84.57,2,1.26442,0.195,23.17464,11.30775,232.89,3,1.89664,45.86969,31.13943,422.97,1,0.63221,72.05263,56.55479,0.27984,3.65306,5.99453,7,38,79,5.55555,12.44444,59,85,25,0,27,12,34.3,78.9,70.4,4.22249,30.19604,52.83393,12.74752,4.93357,2.51706,0,93.36696,0,7.46255,53.042,,1.2543,9.5,8.21876,13.27646,0.63834,1.23258,0.2596,0.60232,0.08948,0.28119,0.28926,0.34907,0.000113,1,1,1,1,0,158.21284,,,,,,,0,1,1,0,158.17468,740.42999,1.07,158.17468,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.01992,0.05895,,0.00162,,0.00481,,,0.1713,0.08247,,,0.01397,0.00673,,,8.15545,,5.81378,,11.62756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,1354,1354,CBW05583-001487,20,Lemhi,6/24/2013,Hitch 1,Laurel Crew,2013,3,Big Timber-Public,Annual,6/24/2013,1966,1,,Yes,,Yes,,,Yes,,,Yes,Yes,,,Yes,,0.858,1.1091,1.07596,748.68494,852.85505,108.86216,211.95912,4.69813,0.45429,0.08355,5.36268,159.358,159.03518,0.24016,0.74658,162.62907,0.22047,0.39654,5.35394,0.19276,12.89755,0.33318,16.97929,0.28343,4.72384,0.21773,31.0209,0.49734,21.90634,0.52145,27.07,1,0.62752,0.34,7.33209,3.61567,205.53,2,1.25504,34.74304,27.45214,481.67001,1,0.62752,66.74272,64.33548,0.14766,6.61363,14.89883,10,54,122,16.33333,25,93.3,44,9.1,0,26.4,15.5,27.2,51.8,86.3,8.01664,30.58934,49.41065,11.98335,4.48184,7.12251,0,88.39563,0,11.60997,54.44176,3.7651,0.58426,4.4,9.41276,10.6678,0.74133,0.81046,0.02035,0.02035,0.18875,0.18875,0.53223,0.60136,0.000219,1,1,1,1,0,159.03518,,,,,,,0,1,1,0,159.358,714.27002,1.08,159.358,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,0.10117,0.0682,0.166,0.00921,0.08714,0.00621,0.00651,0.00342,0.15626,0.08169,0.19197,0.09487,0.01422,0.00744,0.00753,0.00372,9.10288,3.92108,32.37281,43.23625,64.74563,86.47249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,2375,2375,CBW05583-001487,20,Lemhi,7/26/2014,Hitch 3,Laurel Crew,2014,4,Big Timber,Annual,7/26/2014,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18941,3.79629,4.9677,12,34,82,6.22463,21.55239,86.2,32,19.5,0,45.5,17.5,39,90,77,,,,,,,,,,,42.99737,,,7.1,,,1.59632,3.50728,1.19918,1.88841,0.39713,1.61887,0,0,0.000428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,results.zip,bathymetry.jpg,boundary_conditions.jpg,w_depth.jpg,ws_elevation.jpg,depth.png,velocity.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1199,3454,3454,CBW05583-001487,20,Lemhi,8/7/2015,Hitch 4 2015,Laurel Crew,2015,5,Big Timber,Annual,8/7/2015,2020,1,,,,Yes,,,Yes,,,,Yes,,,,,1.103,1.11725,1.07356,785.76069,988.92655,190.02484,448.43039,4.92918,0.43624,0.1427,6.23236,159.40998,158.67612,0.33996,1.14502,164.48121,0.34345,0.46226,6.22195,0.16187,9.95804,0.27545,13.51624,0.21877,4.92068,0.18354,24.80895,0.5654,18.07197,0.5635,240.33,5,3.13657,0.234,74.96038,30.58565,504.58,5,3.13657,100.31943,64.21548,32.14,1,0.62731,14.49612,4.0903,0.15358,2.5,7.92645,6,29,89,21.2,38.4,148.2,60,12,1,23.5,11,36.5,71,78,0,23.49784,38.80921,37.69294,9.10385,13.10321,0,80.94749,0,22.21245,61.90185,5.17533,0.59458,4.7,12.54626,20.70133,2.58117,3.20919,1.19839,1.42792,1.38277,1.76317,0,0.01809,,1,1,0,1,0,158.67612,,,,,,,0,1,1,0,159.40998,777.04999,1.07,159.40998,,,,,,,,,,1,0,0,,,artifacts.zip,results.xml,log.xml,hydromodelinputs.zip,,,,,,,,0.10108,0.04838,0.08102,0.01638,0.03356,0.00784,0.01916,0.00793,0.18426,0.06274,0.10891,0.03913,0.02986,0.01017,0.02575,0.00925,16.20419,23.644,27.42855,37.19748,54.8571,74.39495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
