VisitID,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal,FishCovLW_FNT,FishCovTVeg_FNT,FishCovUcut_FNT,FishCovArt_FNT,FishCovAqVeg_FNT,FishCovNone_FNT,FishCovTotal_FNT,FishCovLW_FT,FishCovTVeg_FT,FishCovUcut_FT,FishCovArt_FT,FishCovAqVeg_FT,FishCovNone_FT,FishCovTotal_FT,FishCovLW_SlowPool,FishCovTVeg_SlowPool,FishCovUcut_SlowPool,FishCovArt_SlowPool,FishCovAqVeg_SlowPool,FishCovNone_SlowPool,FishCovTotal_SlowPool,FishCovLW_SSC,FishCovTVeg_SSC,FishCovUcut_SSC,FishCovArt_SSC,FishCovAqVeg_SSC,FishCovNone_SSC,FishCovTotal_SSC,Valid,,FishCovLW,FishCovTVeg,FishCovUcut,FishCovArt,FishCovAqVeg,FishCovNone,FishCovTotal
3006,1.201554406,8.507339204,0,0,0,90.29110639,9.70889361,0,3.411635341,0,0,0,32.19370555,3.411635341,0,0.856943931,0,0,0,32.09001247,0.856943931,1.201554406,4.238759932,0,0,0,26.00738837,5.440314338,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3007,3.297029788,9.375852613,0,0.027796098,0,87.2993215,12.7006785,0.900361698,1.800723397,0,0,0,28.73350111,2.701085095,2.396668089,7.575129216,0,0,0,56.34433096,9.971797305,0,0,0,0.027796098,0,2.221489432,0.027796098,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3008,16.49146361,1.378098841,0,0.106342929,0.718951016,81.41148653,18.6948564,0.923116547,0,0,0.106342929,0.106342929,17.97009731,1.135802404,1.838369129,0.397891238,0,0,0,46.63690324,2.236260367,13.72997793,0.980207603,0,0,0.612608087,16.80448598,15.32279363,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3009,2.255942336,1.562896477,0,0,0,96.18116119,3.818838813,1.387178498,0.933066578,0,0,0,25.42332489,2.320245076,0.868763838,0,0,0,0,58.7910682,0.868763838,0,0.629829899,0,0,0,11.96676809,0.629829899,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3010,16.21890187,8.445527656,0,0,2.678344133,72.65722634,27.34277366,0.498727146,1.496181439,0,0,0.498727146,7.480907197,2.493635732,13.28367276,6.2949838,0,0,1.353274705,47.34508794,20.93193127,2.436501967,0.654362416,0,0,0.826342282,17.8312312,3.917206665,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3011,2.42159971,9.084038058,0,0,0,88.49436223,11.50563777,0,0,0,0,0,6.856236762,0,2.42159971,7.583262834,0,0,0,65.8277658,10.00486254,0,1.500775224,0,0,0,15.81035967,1.500775224,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3012,2.268768561,3.769401544,0,0,0,93.96182989,6.038170105,0.487834468,0.877685879,0,0,0,30.27279181,1.365520346,1.780934094,2.891715666,0,0,0,60.64167671,4.672649759,0,0,0,0,0,3.047361382,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3013,2.650934681,6.025767778,0,0,0,91.92155757,8.676702459,0,2.27884967,0,0,0,43.29814373,2.27884967,1.228066638,1.690768753,0,0,0,31.49479969,2.918835391,1.422868043,2.056149355,0,0,0,17.12861415,3.479017398,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3014,3.990517135,4.298169461,0,0,0,91.7113134,8.288686597,1.009679533,0.985150529,0,0,0,26.13093359,1.994830061,2.396608658,2.88881865,0,0,0,52.49094569,5.285427308,0.584228944,0.424200283,0,0,0,13.08943413,1.008429227,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3016,6.476499863,4.813319847,0,0.083806604,10.30961537,78.78224935,21.68324169,0.163341208,0.163341208,0,0,1.137022313,6.639694252,1.463704728,0.272455228,1.019489948,0,0,2.134984759,34.9718654,3.426929936,6.040703427,3.630488691,0,0.083806604,7.037608302,37.1706897,16.79260702,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3018,5.204428994,0.806073939,0,0,0,93.98949707,6.010502933,0,0.336856299,0,0,0,12.16489081,0.336856299,4.914299339,0,0,0,0,75.26960101,4.914299339,0.290129655,0.46921764,0,0,0,6.555005244,0.759347296,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3019,1.75538261,1.749202184,0,0,0,96.49541521,3.504584795,0,0.345638507,0,0,0,6.567131639,0.345638507,1.258459252,0.575306219,0,0,0,64.74984806,1.833765471,0.496923359,0.828257458,0,0,0,25.17843551,1.325180816,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3047,4.372454188,7.213817088,0,0,0,90.23185585,11.58627128,0.922206411,1.713586326,0,0,0,23.72213463,2.635792737,3.450247777,5.268374908,0,0,0,62.10445998,8.718622684,0,0.231855855,0,0,0,4.40526124,0.231855855,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3048,2.537460533,2.408376507,0,0,0,95.05416296,4.94583704,0,0,0,0,0,3.424215466,0,1.937743123,2.23167094,0,0,0,70.14635338,4.169414063,0.599717411,0.176705566,0,0,0,21.48359412,0.776422977,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3050,4.05894297,11.29834632,0,0,1.39225678,83.63439349,16.74954607,0,0.221206974,0,0,0,4.202932506,0.221206974,3.751732755,10.27850993,0,0,0.692418829,61.05976298,14.72266151,0.307210215,0.798629415,0,0,0.699837951,18.371698,1.805677581,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3052,3.340020314,4.082574186,0,0,0,92.5774055,7.4225945,0,0.377669561,0,0,0,16.22885638,0.377669561,3.340020314,3.704904625,0,0,0,73.2035458,7.044924938,0,0,0,0,0,3.145003318,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3053,1.032714992,3.303904388,0,0,0,95.66338062,4.33661938,0.919099335,0.919099335,0,0,0,20.06128746,1.838198671,0,2.384805052,0,0,0,68.40676898,2.384805052,0.113615657,0,0,0,0,7.195324174,0.113615657,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3056,2.081285012,3.515681567,0,0,0.81656568,93.58646774,6.413532259,0.244369498,1.621698868,0,0,0,5.473590945,1.866068366,1.665618688,1.074463626,0,0,0.81656568,67.55154148,3.556647994,0.171296826,0.819519073,0,0,0,20.56133531,0.990815899,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3057,6.163575172,3.821441195,0,0,0,90.01498363,9.985016367,0.412703047,0.412703047,0,0,0,14.02760062,0.825406095,4.081311183,3.331975842,0,0,0,56.81655423,7.413287025,1.669560941,0.076762306,0,0,0,19.17082879,1.746323247,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3059,3.035939486,3.983805363,0,0,0,95.14465645,7.019744849,0.281067912,0.281067912,0,0,0,5.34029033,0.562135824,2.277523749,3.436221325,0,0,0,83.11359,5.713745074,0.477347824,0.266516126,0,0,0,6.690776116,0.74386395,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3060,0.389607357,2.146952924,0,0,0,97.46343972,2.536560281,0,0.306511732,0,0,0,5.823722907,0.306511732,0,1.619445913,0,0,0,78.51927052,1.619445913,0.389607357,0.22099528,0,0,0,13.12044629,0.610602637,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3061,3.434578693,0.402221539,0,0,0,96.16319977,3.836800232,0,0,0,0,0,5.902238882,0,0.818845093,0.222843151,0,0,0,72.38788803,1.041688245,2.615733599,0.179378388,0,0,0,17.87307285,2.795111987,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3062,0.801909789,1.075013029,0,0,0,98.12307718,1.876922818,0.788292453,0,0,0,0,16.75621606,0.788292453,0,1.061395693,0,0,0,70.58260343,1.061395693,0.013617336,0.013617336,0,0,0,10.78425769,0.027234672,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3073,2.339751754,6.447059908,0,0,1.526137763,89.68705058,10.31294942,0.864490969,4.66197701,0,0,1.215386407,46.32193105,6.741854385,0.405856305,1.087254954,0,0,0.310751356,32.1943475,1.803862616,1.06940448,0.697827944,0,0,0,11.17077202,1.767232424,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3074,0,0.105905381,0,0,18.72270997,81.17138465,18.82861535,0,0,0,0,5.369889536,41.2538474,5.369889536,0,0,0,0,12.8703099,35.24974588,12.8703099,0,0.105905381,0,0,0.482510534,4.667791364,0.588415915,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3076,4.383623595,6.226807381,0,0,0,89.38956902,10.61043098,0,0,0,0,0,0,0,3.175250706,5.060052236,0,0,0,60.40219313,8.235302942,1.208372889,1.166755145,0,0,0,28.98737589,2.375128033,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3077,2.346734956,7.844322207,0,0,0,89.85272985,10.19105716,0,0,0,0,0,0,0,1.442000137,7.370956831,0,0,0,76.09991129,8.812956968,0.904734818,0.473365376,0,0,0,13.75281856,1.378100194,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3078,2.401131469,3.130420307,0,0,0,94.46844822,5.531551776,0,0,0,0,0,0,0,1.281146376,1.722661396,0,0,0,59.98356721,3.003807772,1.119985093,1.407758911,0,0,0,34.48488101,2.527744004,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3079,3.909470201,4.849804756,0,0,0,91.24072504,8.759274957,0,0,0,0,0,3.00390487,0,3.909470201,3.909470201,0,0,0,70.37046362,7.818940402,0,0.940334556,0,0,0,17.86635656,0.940334556,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3081,0,2.70256818,0,0,3.851045832,93.44638599,6.553614012,0,0.65009268,0,0,0,37.7835846,0.65009268,0,2.0524755,0,0,3.851045832,40.46661362,5.903521332,0,0,0,0,0,15.19618777,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3082,8.747427261,1.281364901,0,0,0.993563444,88.97764439,11.02235561,0.295237419,0.295237419,0,0,0,54.30238729,0.590474838,1.391357645,0.986127482,0,0,0.733126325,21.63031994,3.110611452,7.060832198,0,0,0,0.260437119,13.04493716,7.321269317,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3095,3.114337568,10.88203267,0,0,0,86.41521908,13.99637024,0,0.261083744,0,0,0,4.960591133,0.261083744,2.507648431,8.624319419,0,0,0,61.40821882,11.13196785,0.606689137,1.996629505,0,0,0,20.04640913,2.603318641,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3096,12.2619357,9.740322043,0,0,2.264846795,75.73289547,24.26710453,0,0,0,0,0,0,0,7.991019389,5.974394478,0,0,2.007158446,50.16855254,15.97257231,4.270916306,3.765927565,0,0,0.257688349,25.56434293,8.29453222,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3097,5.095700032,4.348063432,0,0,0,90.55623654,9.443763464,0,0.506171953,0,0,0,9.617267116,0.506171953,4.7874378,3.305810482,0,0,0,71.06169273,8.093248283,0.308262232,0.536080996,0,0,0,9.877276689,0.844343228,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3098,1.15186284,7.081273426,0,0,0,91.76686373,8.233136266,0,0,0,0,0,0,0,1.15186284,6.912123026,0,0,0,82.16309889,8.063985865,0,0.169150401,0,0,0,9.603764841,0.169150401,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3099,5.566794559,4.179552765,0,0,0,90.25365268,9.746347324,0.406154323,0.406154323,0,0,0,7.310777817,0.812308646,2.809363252,2.248769523,0,0,0,55.73324807,5.058132775,2.351276983,1.524628919,0,0,0,27.20962679,3.875905902,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3100,4.671986878,2.978764213,0,0,0,92.34924891,7.65075109,0,0.33448577,0,0,0,9.992326149,0.33448577,2.780650182,1.436699612,0,0,0,51.04760263,4.217349795,1.891336695,1.20757883,0,0,0,31.30932013,3.098915525,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3101,5.549756098,9.385203252,0,0.256260163,12.87837398,72.81235772,28.0695935,0,0,0,0,0,0,0,0.950894309,4.628292683,0,0,9.743902439,50.80373984,15.32308943,4.598861789,4.756910569,0,0.256260163,3.134471545,22.00861789,12.74650407,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3102,8.578802336,5.540223739,0,0,0,85.97536399,14.11902608,0.171711771,0,0,0,0,3.262523649,0.171711771,7.23060788,4.883194867,0,0,0,64.85831208,12.11380275,1.176482685,0.657028872,0,0,0,17.85452826,1.833511557,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3103,4.364276339,5.894642644,0,0,0,89.74108102,10.25891898,0.197947739,0.197947739,0,0,0,3.563059301,0.395895478,3.281589309,4.919937955,0,0,0,71.77938194,8.201527264,0.884739291,0.77675695,0,0,0,14.39863978,1.661496241,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3104,1.307500957,7.497703789,0,0,0,91.19479525,8.805204746,0,0.530998852,0,0,0,6.116532721,0.530998852,0.399540758,4.692881745,0,0,0,49.55357826,5.092422503,0.907960199,2.273823192,0,0,0,35.52468427,3.181783391,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3105,4.951196792,5.606293791,0,0,0,89.44250942,10.55749058,0.529950184,0.529950184,0,0,0,9.539103317,1.059900369,2.388927139,1.743347779,0,0,0,32.07930015,4.132274918,2.032319469,3.332995828,0,0,0,47.82410595,5.365315297,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3109,7.256501222,5.158711298,0,0,0.605818848,86.97896863,13.02103137,0.460856871,0.687975285,0,0,0.075706138,9.50672189,1.224538294,0.459414041,0.350437941,0,0,0.047019283,1.792843563,0.856871266,6.33623031,4.120298072,0,0,0.483093427,75.67940318,10.93962181,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3111,7.518940104,4.788658441,0,0,4.987060721,85.80636087,17.29465927,0.07876083,0.451187038,0,0,0,14.28833965,0.529947868,0,0.19287027,0,0,0,3.081329933,0.19287027,7.440179275,4.144601133,0,0,4.987060721,68.4366913,16.57184113,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3117,10.94103148,8.051763367,0,0,8.33428138,74.80887372,27.32707622,0.776829731,1.250474024,0,0,3.500379219,12.0039818,5.527682973,0.157755025,0.647895336,0,0,0.827076223,21.56067501,1.632726583,10.00644672,6.153394008,0,0,4.006825939,41.24421691,20.16666667,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3118,0,5,0,0,1.592047133,96.30483986,6.592047133,0,2.08174221,0,0,1.592047133,39.55310198,3.673789343,0,2.91825779,0,0,0,56.75173788,2.91825779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3119,1.030706135,0,0,0,0,98.96929386,1.030706135,0,0,0,0,0,45.85726367,0,0,0,0,0,0,33.52861363,0,1.030706135,0,0,0,0,19.58341657,1.030706135,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3120,7.029228889,8.172818905,0,0.045640645,4.126135516,85.00794078,19.37382396,3.864679462,4.216956851,0,0,2.19760748,38.63560032,10.27924379,1.887356187,2.277191052,0,0,1.40013928,38.87241182,5.564686519,1.27719324,1.678671003,0,0.045640645,0.528388756,7.499928637,3.529893644,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3121,0,2.770044595,0,0,3.919403758,96.08059624,6.689448353,0,1.4953982,0,0,1.13219303,28.77577096,2.627591229,0,1.274646396,0,0,2.787210728,67.30482528,4.061857123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3122,3.897014632,3.00961622,0,0.431349893,2.194701892,92.84900109,9.532682637,0,0.679370985,0,0,0.679370985,29.70101224,1.35874197,2.887889721,2.330245235,0,0.379911402,0.557644486,44.93230196,6.155690845,1.009124911,0,0,0.051438491,0.95768642,18.21568689,2.018249822,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3124,0.733614573,2.880627471,0,0,0,96.65936615,3.614242043,0,2.019833194,0,0,0,63.09063869,2.019833194,0.624495596,0.273608195,0,0,0,16.55283237,0.89810379,0.109118977,0.587186081,0,0,0,17.01589509,0.696305059,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3125,19.53728431,5.626009873,0,0,32.10168513,46.95890239,57.26497932,0.798471302,0.114192908,0,0,0.276147585,7.51416959,1.188811794,0.023273921,0.267566373,0,0,0.317044385,1.195425606,0.607884679,18.71553909,5.244250592,0,0,31.50849316,38.24930719,55.46828284,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3127,4.033461218,2.805462478,0,0,0,93.1610763,6.838923695,2.103103032,1.981678164,0,0,0,40.13099164,4.084781196,1.443304495,0.74895043,0,0,0,49.87605271,2.192254925,0.48705369,0.074833884,0,0,0,3.154031959,0.561887574,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3129,6.558638492,0,0,0,64.95324467,34.24732862,71.51188316,0.554728384,0,0,0,31.73049137,19.62484721,32.28521975,0,0,0,0,0,0,0,6.003910108,0,0,0,33.2227533,14.62248142,39.22666341,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3136,9.613390585,2.830470738,0,0,0.365776081,88.83683206,12.8096374,1.416666667,0.365776081,0,0,0.365776081,7.816793893,2.14821883,4.466125954,2.119274809,0,0,0,71.74300254,6.585400763,3.730597964,0.345419847,0,0,0,9.277035623,4.076017812,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3139,5.551140733,1.632273776,0,0,0.294582586,92.58915093,7.477997095,0.762411348,0.544660913,0,0,0,28.05719331,1.307072261,2.637073115,0.88054345,0,0,0.294582586,48.92926315,3.812199151,2.15165627,0.207069412,0,0,0,15.60269447,2.358725683,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3141,0,0.212890386,0,0,0,99.78710961,0.212890386,0,0.212890386,0,0,0,15.06789348,0.212890386,0,0,0,0,0,75.32568834,0,0,0,0,0,0,9.393527791,0,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3144,5.407810499,6.287451985,0,0,0.759763124,91.73383483,12.45502561,1.635083227,1.333546735,0,0,0.29209347,14.02880922,3.260723431,3.05521767,4.58946863,0,0,0.467669654,65.50752241,8.112355954,0.717509603,0.36443662,0,0,0,12.1975032,1.081946223,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3145,4.794242268,8.095868306,0,0,0,87.33920942,12.89011057,0,0.227186788,0,0,0,4.316548981,0.227186788,3.222794258,7.154395783,0,0,0,69.82565819,10.37719004,1.57144801,0.714285735,0,0,0,13.19700226,2.285733745,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3146,4.975992473,2.608650339,0,0,1.448253146,94.48725205,9.032895958,1.023263206,1.023263206,0,0,0,30.50028696,2.046526412,2.925404542,1.448253146,0,0,1.448253146,48.43530334,5.821910835,1.027324724,0.137133986,0,0,0,15.55166175,1.16445871,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3147,3.023304728,3.907433115,0,0,2.733152448,92.62041477,9.663890291,0.670641932,0.670641932,0,0,2.276207303,10.4659894,3.617491166,0.641826519,1.969649167,0,0,0,53.69405183,2.611475686,1.710836278,1.267142016,0,0,0.456945146,28.46037355,3.434923439,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3148,3.014923345,1.742028682,0,0,0.416935046,95.15221443,5.173887073,0.577535617,0.577535617,0,0,0,50.0590322,1.155071233,0,0,0,0,0,29.66993243,0,2.437387728,1.164493066,0,0,0.416935046,15.4232498,4.01881584,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3154,4.155085774,7.260266851,0,0,0.073817363,88.51083001,11.48916999,0.507191128,2.680124762,0,0,0,25.25489517,3.18731589,0.763472535,3.281060475,0,0,0,43.39611852,4.04453301,2.884422111,1.299081615,0,0,0.073817363,19.85981632,4.257321088,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3156,9.264350761,8.44461901,0,0,0.525152018,82.17276192,18.23412179,2.001396526,2.683366792,0,0,0,22.55578831,4.684763318,2.554042652,3.123127055,0,0,0,36.66084781,5.677169707,4.708911582,2.638125164,0,0,0.525152018,22.9561258,7.872188764,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3157,12.05299942,12.92232474,0,0,19.03105171,55.99362413,44.00637587,5.913772492,4.317506054,0,0,6.312111087,19.31474726,16.54338963,0.607853355,0.64341109,0,0,2.850749471,7.383747663,4.102013917,5.531373571,7.961407596,0,0,9.868191153,29.2951292,23.36097232,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3158,4.600686172,3.044648813,0,0,4.347660345,88.00700467,11.99299533,0.304012199,0.304012199,0,0,0.695463642,19.0672353,1.30348804,1.391403793,0.63042028,0,0,1.318974554,18.05441723,3.340798628,2.90527018,2.110216335,0,0,2.333222148,50.88535214,7.348708663,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3159,13.56587757,27.08094213,0,0,3.582615973,55.77056432,44.22943568,0.210425634,1.44010043,0,0,0,7.950143472,1.650526064,13.29626973,25.55176949,0,0,3.523433764,46.2464132,42.37147298,0.059182209,0.089072214,0,0,0.059182209,1.574007652,0.207436633,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3161,13.86634845,15.0491096,0,0,0.237057096,70.84748485,29.15251515,0.567284744,1.288094364,0,0,0,6.887965853,1.855379108,7.582843767,10.17004773,0,0,0,38.61758766,17.7528915,5.716219938,3.590967505,0,0,0.237057096,25.34193134,9.544244538,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3164,4.707527569,9.892760109,0,0,0,85.39971232,14.60028768,0.632411699,5.471631772,0,0,0,42.12354163,6.104043471,0.977784881,3.016781205,0,0,0,15.56113153,3.994566086,3.097330989,1.404347131,0,0,0,27.71503916,4.501678121,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3165,2.501077321,11.48500985,0,0,2.413044817,83.60086801,16.39913199,1.977499384,6.403441271,0,0,1.977499384,48.57716695,10.35844004,0,2.315932036,0,0,0.435545432,18.10853238,2.751477469,0.523577936,2.765636543,0,0,0,16.91516868,3.289214479,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3166,0,1.0380484,0,0,53.49085119,45.47110041,54.52889959,0,0.150339447,0,0,9.22793033,10.24229287,9.378269778,0,0.228836808,0,0,31.09079636,19.10990782,31.31963317,0,0.658872145,0,0,13.1721245,16.11889972,13.83099664,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3167,1.877241389,2.170583393,0,0,26.42171503,69.80343126,30.46953982,0,0.458996114,0,0,4.410181705,9.895078059,4.869177818,0.259808289,0.311183442,0,0,2.338274601,3.314402504,2.909266331,1.6174331,1.400403838,0,0,19.67325873,56.59395069,22.69109567,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3168,12.86419508,5.479132845,0,0,42.80157705,39.56841047,61.14490497,0,0,0,0,0,0,0,0.513810202,0.224022353,0,0,13.53620692,1.29211808,14.27403947,12.35038487,5.255110493,0,0,29.26537013,38.27629239,46.8708655,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3169,0.291011608,0.225450656,0,0,51.37266455,48.11087318,51.88912682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291011608,0.225450656,0,0,51.37266455,48.11087318,51.88912682,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3170,1.08539388,5.194641417,0,0,78.46556793,93.2368291,84.74560323,0,0,0,0,0,0,0,0,3.515865254,0,0,55.44768035,64.24146624,58.96354561,1.08539388,1.678776163,0,0,23.01788758,28.99536286,25.78205762,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
3171,4.458249133,3.701585295,0,0,21.36474409,72.22390869,29.52457852,0.349781939,0,0,0,1.049345818,5.596511028,1.399127757,0,0,0,0,7.535114363,17.57716782,7.535114363,4.108467194,3.701585295,0,0,12.78028391,49.05022985,20.5903364,0,0,0,0,0,0,0,Yes,,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
